Project_frames/105/0.jpg,0.0,0.0
Project_frames/105/1.jpg,0.0,0.0
Project_frames/105/2.jpg,0.0,0.019
Project_frames/105/3.jpg,0.0,0.0385
Project_frames/105/4.jpg,0.0,0.0385
Project_frames/105/5.jpg,0.0,0.0385
Project_frames/105/6.jpg,0.0,0.0385
Project_frames/105/7.jpg,0.0,0.0385
Project_frames/105/8.jpg,0.0,0.0
Project_frames/105/9.jpg,0.0,0.0
Project_frames/105/10.jpg,0.0,0.0
Project_frames/105/11.jpg,0.0,0.0
Project_frames/105/12.jpg,0.0,0.0
Project_frames/105/13.jpg,0.0,0.0
Project_frames/105/14.jpg,0.0,0.0
Project_frames/105/15.jpg,0.0,0.0
Project_frames/105/16.jpg,0.0,0.0
Project_frames/105/17.jpg,0.0,0.0
Project_frames/105/18.jpg,0.0,0.0
Project_frames/105/19.jpg,0.0,0.0
Project_frames/105/20.jpg,0.0,0.0
Project_frames/105/21.jpg,0.0,0.0
Project_frames/105/22.jpg,0.0,0.0
Project_frames/105/23.jpg,0.0,0.0
Project_frames/105/24.jpg,0.0,0.0
Project_frames/105/25.jpg,0.0,0.0
Project_frames/105/26.jpg,0.0,0.0
Project_frames/105/27.jpg,0.0,0.0
Project_frames/105/28.jpg,0.0,0.0
Project_frames/105/29.jpg,0.0,0.0
Project_frames/105/30.jpg,0.0,0.0
Project_frames/105/31.jpg,0.0,0.0
Project_frames/105/32.jpg,0.0,0.0
Project_frames/105/33.jpg,0.0,0.0
Project_frames/105/34.jpg,0.0,0.0
Project_frames/105/35.jpg,0.0,0.0
Project_frames/105/36.jpg,0.0,0.0
Project_frames/105/37.jpg,0.0,0.0
Project_frames/105/38.jpg,0.0,0.0
Project_frames/105/39.jpg,-0.0275,0.0
Project_frames/105/40.jpg,-0.0275,0.0
Project_frames/105/41.jpg,-0.0275,0.0
Project_frames/105/42.jpg,0.0,0.0
Project_frames/105/43.jpg,0.0,0.0
Project_frames/105/44.jpg,0.0,0.0
Project_frames/105/45.jpg,0.0,0.0
Project_frames/105/46.jpg,0.0,0.0
Project_frames/105/47.jpg,0.0,0.0
Project_frames/105/48.jpg,0.0,0.0
Project_frames/105/49.jpg,0.0,0.0
Project_frames/105/50.jpg,0.0,0.0
Project_frames/105/51.jpg,0.0,0.0
Project_frames/105/52.jpg,0.0,0.0
Project_frames/105/53.jpg,0.007,0.0
Project_frames/105/54.jpg,0.007,0.0
Project_frames/105/55.jpg,0.019,0.0
Project_frames/105/56.jpg,0.023,0.0
Project_frames/105/57.jpg,0.027,0.0
Project_frames/105/58.jpg,0.027,0.0
Project_frames/105/59.jpg,0.027,0.0
Project_frames/105/60.jpg,0.027,0.0
Project_frames/105/61.jpg,0.027,0.0
Project_frames/105/62.jpg,0.027,0.0
Project_frames/105/63.jpg,0.027,0.0
Project_frames/105/64.jpg,0.027,0.0
Project_frames/105/65.jpg,0.027,0.0
Project_frames/105/66.jpg,0.027,0.0
Project_frames/105/67.jpg,0.007,0.0
Project_frames/105/68.jpg,0.003,0.0
Project_frames/105/69.jpg,0.0,0.0
Project_frames/105/70.jpg,0.0,0.0
Project_frames/105/71.jpg,0.0,0.0
Project_frames/105/72.jpg,0.0,0.0
Project_frames/105/73.jpg,0.0,0.0
Project_frames/105/74.jpg,0.0,0.0
Project_frames/105/75.jpg,0.0,0.0
Project_frames/105/76.jpg,0.0,0.0
Project_frames/105/77.jpg,0.0,0.0
Project_frames/105/78.jpg,0.0,0.0
Project_frames/105/79.jpg,0.0,0.0
Project_frames/105/80.jpg,0.0,0.0
Project_frames/105/81.jpg,0.0,0.0
Project_frames/105/82.jpg,0.0,0.0
Project_frames/105/83.jpg,0.0,0.0
Project_frames/105/84.jpg,0.0,0.0
Project_frames/105/85.jpg,0.0,0.0
Project_frames/105/86.jpg,0.0,0.0
Project_frames/105/87.jpg,0.0,0.0
Project_frames/105/88.jpg,0.0,0.0
Project_frames/105/89.jpg,0.0,0.0
Project_frames/105/90.jpg,0.0,0.0
Project_frames/105/91.jpg,0.0,0.0
Project_frames/105/92.jpg,0.0,0.0
Project_frames/105/93.jpg,0.0,0.0
Project_frames/105/94.jpg,0.0,0.0
Project_frames/105/95.jpg,0.0,0.0
Project_frames/105/96.jpg,0.0,0.0
Project_frames/105/97.jpg,0.0,0.0
Project_frames/105/98.jpg,0.0,0.0
Project_frames/105/99.jpg,0.0,0.0
Project_frames/105/100.jpg,0.0,0.0
Project_frames/105/101.jpg,0.0,0.0
Project_frames/105/102.jpg,0.0,0.0
Project_frames/105/103.jpg,0.0,0.0
Project_frames/105/104.jpg,0.0,0.0
Project_frames/105/105.jpg,0.0,0.0
Project_frames/105/106.jpg,0.0,0.0
Project_frames/105/107.jpg,0.0,0.0
Project_frames/105/108.jpg,0.0,0.0
Project_frames/105/109.jpg,0.0,0.0
Project_frames/105/110.jpg,0.0,0.0
Project_frames/105/111.jpg,0.0,0.0
Project_frames/105/112.jpg,0.0,0.0
Project_frames/105/113.jpg,0.0,0.0
Project_frames/105/114.jpg,0.0,0.0
Project_frames/105/115.jpg,0.0,0.0
Project_frames/105/116.jpg,0.0,0.0
Project_frames/105/117.jpg,0.0,0.0
Project_frames/105/118.jpg,0.0,0.0
Project_frames/105/119.jpg,0.0,0.0
Project_frames/105/120.jpg,0.0,0.0
Project_frames/105/121.jpg,0.0,0.0
Project_frames/105/122.jpg,0.0,0.0
Project_frames/105/123.jpg,0.0,0.0
Project_frames/105/124.jpg,0.0,0.0
Project_frames/105/125.jpg,0.0,0.0
Project_frames/105/126.jpg,0.0,0.0
Project_frames/105/127.jpg,0.0,0.0
Project_frames/105/128.jpg,0.0,0.0
Project_frames/105/129.jpg,0.0,0.0
Project_frames/105/130.jpg,-0.0275,0.0
Project_frames/105/131.jpg,-0.0275,0.0
Project_frames/105/132.jpg,-0.0275,0.0
Project_frames/105/133.jpg,-0.0275,0.0
Project_frames/105/134.jpg,-0.0275,0.0
Project_frames/105/135.jpg,-0.0275,0.0
Project_frames/105/136.jpg,-0.0275,0.0
Project_frames/105/137.jpg,-0.0275,0.0
Project_frames/105/138.jpg,-0.0275,0.0
Project_frames/105/139.jpg,-0.0275,0.0
